n,p,k,temperature,humidity,ph,rainfall,label,crop_std,country,crop,year,unit,yield,yield_foodgrains,yield_oilseeds,n_norm,p_norm,k_norm,temperature_norm,humidity_norm,ph_norm,rainfall_norm,year_norm,yield_norm,yield_foodgrains_norm
60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,rice,rice,India,Rice,2012,kg/ha,3690.9,2592.54,,0.0,0.8,0.9666666666666667,0.5583427790387727,0.9107919136787811,0.9901271905110737,0.8545832366203595,0.15384615384615385,0.6575736211291284,1.0
60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,rice,rice,India,Rice,2013,kg/ha,3624.3,2592.54,,0.0,0.8,0.9666666666666667,0.5583427790387727,0.9107919136787811,0.9901271905110737,0.8545832366203595,0.23076923076923078,0.6214545257334997,1.0
60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,rice,rice,India,Rice,2014,kg/ha,3586.8,2592.54,,0.0,0.8,0.9666666666666667,0.5583427790387727,0.9107919136787811,0.9901271905110737,0.8545832366203595,0.3076923076923077,0.6011171972449699,1.0
60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,rice,rice,India,Rice,2015,kg/ha,3600.2,2592.54,,0.0,0.8,0.9666666666666667,0.5583427790387727,0.9107919136787811,0.9901271905110737,0.8545832366203595,0.38461538461538464,0.608384402624871,1.0
60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,rice,rice,India,Rice,2016,kg/ha,3740.1,2592.54,,0.0,0.8,0.9666666666666667,0.5583427790387727,0.9107919136787811,0.9901271905110737,0.8545832366203595,0.46153846153846156,0.6842561961060794,1.0
60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,rice,rice,India,Rice,2017,kg/ha,3863.7,2592.54,,0.0,0.8,0.9666666666666667,0.5583427790387727,0.9107919136787811,0.9901271905110737,0.8545832366203595,0.5384615384615384,0.7512880308042733,1.0
60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,rice,rice,India,Rice,2018,kg/ha,3956.7,2592.54,,0.0,0.8,0.9666666666666667,0.5583427790387727,0.9107919136787811,0.9901271905110737,0.8545832366203595,0.6153846153846154,0.8017246054558271,1.0
60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,rice,rice,India,Rice,2019,kg/ha,4083.6,2592.54,,0.0,0.8,0.9666666666666667,0.5583427790387727,0.9107919136787811,0.9901271905110737,0.8545832366203595,0.6923076923076923,0.8705461250610118,1.0
60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,rice,rice,India,Rice,2020,kg/ha,4075.7,2592.54,,0.0,0.8,0.9666666666666667,0.5583427790387727,0.9107919136787811,0.9901271905110737,0.8545832366203595,0.7692307692307693,0.8662617278594282,1.0
60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,rice,rice,India,Rice,2021,kg/ha,4196.2,2592.54,,0.0,0.8,0.9666666666666667,0.5583427790387727,0.9107919136787811,0.9901271905110737,0.8545832366203595,0.8461538461538461,0.9316123434025705,1.0
60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,rice,rice,India,Rice,2022,kg/ha,4257.1,2592.54,,0.0,0.8,0.9666666666666667,0.5583427790387727,0.9107919136787811,0.9901271905110737,0.8545832366203595,0.9230769230769231,0.964640164867943,1.0
60,55,44,23.00445915,82.3207629,7.840207144,263.9642476,rice,rice,India,Rice,2023,kg/ha,4322.3,2592.54,,0.0,0.8,0.9666666666666667,0.5583427790387727,0.9107919136787811,0.9901271905110737,0.8545832366203595,1.0,1.0,1.0
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice,rice,India,Rice,2010,kg/ha,3358.7,2592.54,,0.35,0.0,0.8333333333333334,0.9506244714531445,0.8379516154119163,0.6898282432272053,0.7658927441391247,0.0,0.47741200715873944,1.0
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice,rice,India,Rice,2011,kg/ha,3587.8,2592.54,,0.35,0.0,0.8333333333333334,0.9506244714531445,0.8379516154119163,0.6898282432272053,0.7658927441391247,0.07692307692307693,0.601659526004664,1.0
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice,rice,India,Rice,2012,kg/ha,3690.9,2592.54,,0.35,0.0,0.8333333333333334,0.9506244714531445,0.8379516154119163,0.6898282432272053,0.7658927441391247,0.15384615384615385,0.6575736211291284,1.0
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice,rice,India,Rice,2013,kg/ha,3624.3,2592.54,,0.35,0.0,0.8333333333333334,0.9506244714531445,0.8379516154119163,0.6898282432272053,0.7658927441391247,0.23076923076923078,0.6214545257334997,1.0
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice,rice,India,Rice,2014,kg/ha,3586.8,2592.54,,0.35,0.0,0.8333333333333334,0.9506244714531445,0.8379516154119163,0.6898282432272053,0.7658927441391247,0.3076923076923077,0.6011171972449699,1.0
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice,rice,India,Rice,2015,kg/ha,3600.2,2592.54,,0.35,0.0,0.8333333333333334,0.9506244714531445,0.8379516154119163,0.6898282432272053,0.7658927441391247,0.38461538461538464,0.608384402624871,1.0
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice,rice,India,Rice,2016,kg/ha,3740.1,2592.54,,0.35,0.0,0.8333333333333334,0.9506244714531445,0.8379516154119163,0.6898282432272053,0.7658927441391247,0.46153846153846156,0.6842561961060794,1.0
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice,rice,India,Rice,2017,kg/ha,3863.7,2592.54,,0.35,0.0,0.8333333333333334,0.9506244714531445,0.8379516154119163,0.6898282432272053,0.7658927441391247,0.5384615384615384,0.7512880308042733,1.0
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice,rice,India,Rice,2018,kg/ha,3956.7,2592.54,,0.35,0.0,0.8333333333333334,0.9506244714531445,0.8379516154119163,0.6898282432272053,0.7658927441391247,0.6153846153846154,0.8017246054558271,1.0
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice,rice,India,Rice,2019,kg/ha,4083.6,2592.54,,0.35,0.0,0.8333333333333334,0.9506244714531445,0.8379516154119163,0.6898282432272053,0.7658927441391247,0.6923076923076923,0.8705461250610118,1.0
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice,rice,India,Rice,2020,kg/ha,4075.7,2592.54,,0.35,0.0,0.8333333333333334,0.9506244714531445,0.8379516154119163,0.6898282432272053,0.7658927441391247,0.7692307692307693,0.8662617278594282,1.0
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice,rice,India,Rice,2021,kg/ha,4196.2,2592.54,,0.35,0.0,0.8333333333333334,0.9506244714531445,0.8379516154119163,0.6898282432272053,0.7658927441391247,0.8461538461538461,0.9316123434025705,1.0
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice,rice,India,Rice,2022,kg/ha,4257.1,2592.54,,0.35,0.0,0.8333333333333334,0.9506244714531445,0.8379516154119163,0.6898282432272053,0.7658927441391247,0.9230769230769231,0.964640164867943,1.0
74,35,40,26.49109635,80.15836264,6.980400905,242.8640342,rice,rice,India,Rice,2023,kg/ha,4322.3,2592.54,,0.35,0.0,0.8333333333333334,0.9506244714531445,0.8379516154119163,0.6898282432272053,0.7658927441391247,1.0,1.0,1.0
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice,rice,India,Rice,2010,kg/ha,3358.7,2592.54,,0.45,0.28,0.9,0.23495693279916163,0.8866772091645134,0.9161761415470802,0.8493421140458668,0.0,0.47741200715873944,1.0
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice,rice,India,Rice,2011,kg/ha,3587.8,2592.54,,0.45,0.28,0.9,0.23495693279916163,0.8866772091645134,0.9161761415470802,0.8493421140458668,0.07692307692307693,0.601659526004664,1.0
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice,rice,India,Rice,2012,kg/ha,3690.9,2592.54,,0.45,0.28,0.9,0.23495693279916163,0.8866772091645134,0.9161761415470802,0.8493421140458668,0.15384615384615385,0.6575736211291284,1.0
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice,rice,India,Rice,2013,kg/ha,3624.3,2592.54,,0.45,0.28,0.9,0.23495693279916163,0.8866772091645134,0.9161761415470802,0.8493421140458668,0.23076923076923078,0.6214545257334997,1.0
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice,rice,India,Rice,2014,kg/ha,3586.8,2592.54,,0.45,0.28,0.9,0.23495693279916163,0.8866772091645134,0.9161761415470802,0.8493421140458668,0.3076923076923077,0.6011171972449699,1.0
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice,rice,India,Rice,2015,kg/ha,3600.2,2592.54,,0.45,0.28,0.9,0.23495693279916163,0.8866772091645134,0.9161761415470802,0.8493421140458668,0.38461538461538464,0.608384402624871,1.0
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice,rice,India,Rice,2016,kg/ha,3740.1,2592.54,,0.45,0.28,0.9,0.23495693279916163,0.8866772091645134,0.9161761415470802,0.8493421140458668,0.46153846153846156,0.6842561961060794,1.0
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice,rice,India,Rice,2017,kg/ha,3863.7,2592.54,,0.45,0.28,0.9,0.23495693279916163,0.8866772091645134,0.9161761415470802,0.8493421140458668,0.5384615384615384,0.7512880308042733,1.0
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice,rice,India,Rice,2018,kg/ha,3956.7,2592.54,,0.45,0.28,0.9,0.23495693279916163,0.8866772091645134,0.9161761415470802,0.8493421140458668,0.6153846153846154,0.8017246054558271,1.0
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice,rice,India,Rice,2019,kg/ha,4083.6,2592.54,,0.45,0.28,0.9,0.23495693279916163,0.8866772091645134,0.9161761415470802,0.8493421140458668,0.6923076923076923,0.8705461250610118,1.0
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice,rice,India,Rice,2020,kg/ha,4075.7,2592.54,,0.45,0.28,0.9,0.23495693279916163,0.8866772091645134,0.9161761415470802,0.8493421140458668,0.7692307692307693,0.8662617278594282,1.0
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice,rice,India,Rice,2021,kg/ha,4196.2,2592.54,,0.45,0.28,0.9,0.23495693279916163,0.8866772091645134,0.9161761415470802,0.8493421140458668,0.8461538461538461,0.9316123434025705,1.0
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice,rice,India,Rice,2022,kg/ha,4257.1,2592.54,,0.45,0.28,0.9,0.23495693279916163,0.8866772091645134,0.9161761415470802,0.8493421140458668,0.9230769230769231,0.964640164867943,1.0
78,42,42,20.13017482,81.60487287,7.628472891,262.7173405,rice,rice,India,Rice,2023,kg/ha,4322.3,2592.54,,0.45,0.28,0.9,0.23495693279916163,0.8866772091645134,0.9161761415470802,0.8493421140458668,1.0,1.0,1.0
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice,rice,India,Rice,2010,kg/ha,3358.7,2592.54,,0.225,0.08,0.9,0.5643721437272922,0.94613935582003,0.7223281204715584,0.80032181645177,0.0,0.47741200715873944,1.0
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice,rice,India,Rice,2011,kg/ha,3587.8,2592.54,,0.225,0.08,0.9,0.5643721437272922,0.94613935582003,0.7223281204715584,0.80032181645177,0.07692307692307693,0.601659526004664,1.0
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice,rice,India,Rice,2012,kg/ha,3690.9,2592.54,,0.225,0.08,0.9,0.5643721437272922,0.94613935582003,0.7223281204715584,0.80032181645177,0.15384615384615385,0.6575736211291284,1.0
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice,rice,India,Rice,2013,kg/ha,3624.3,2592.54,,0.225,0.08,0.9,0.5643721437272922,0.94613935582003,0.7223281204715584,0.80032181645177,0.23076923076923078,0.6214545257334997,1.0
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice,rice,India,Rice,2014,kg/ha,3586.8,2592.54,,0.225,0.08,0.9,0.5643721437272922,0.94613935582003,0.7223281204715584,0.80032181645177,0.3076923076923077,0.6011171972449699,1.0
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice,rice,India,Rice,2015,kg/ha,3600.2,2592.54,,0.225,0.08,0.9,0.5643721437272922,0.94613935582003,0.7223281204715584,0.80032181645177,0.38461538461538464,0.608384402624871,1.0
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice,rice,India,Rice,2016,kg/ha,3740.1,2592.54,,0.225,0.08,0.9,0.5643721437272922,0.94613935582003,0.7223281204715584,0.80032181645177,0.46153846153846156,0.6842561961060794,1.0
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice,rice,India,Rice,2017,kg/ha,3863.7,2592.54,,0.225,0.08,0.9,0.5643721437272922,0.94613935582003,0.7223281204715584,0.80032181645177,0.5384615384615384,0.7512880308042733,1.0
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice,rice,India,Rice,2018,kg/ha,3956.7,2592.54,,0.225,0.08,0.9,0.5643721437272922,0.94613935582003,0.7223281204715584,0.80032181645177,0.6153846153846154,0.8017246054558271,1.0
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice,rice,India,Rice,2019,kg/ha,4083.6,2592.54,,0.225,0.08,0.9,0.5643721437272922,0.94613935582003,0.7223281204715584,0.80032181645177,0.6923076923076923,0.8705461250610118,1.0
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice,rice,India,Rice,2020,kg/ha,4075.7,2592.54,,0.225,0.08,0.9,0.5643721437272922,0.94613935582003,0.7223281204715584,0.80032181645177,0.7692307692307693,0.8662617278594282,1.0
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice,rice,India,Rice,2021,kg/ha,4196.2,2592.54,,0.225,0.08,0.9,0.5643721437272922,0.94613935582003,0.7223281204715584,0.80032181645177,0.8461538461538461,0.9316123434025705,1.0
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice,rice,India,Rice,2022,kg/ha,4257.1,2592.54,,0.225,0.08,0.9,0.5643721437272922,0.94613935582003,0.7223281204715584,0.80032181645177,0.9230769230769231,0.964640164867943,1.0
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice,rice,India,Rice,2023,kg/ha,4322.3,2592.54,,0.225,0.08,0.9,0.5643721437272922,0.94613935582003,0.7223281204715584,0.80032181645177,1.0,1.0,1.0
69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,rice,rice,India,Rice,2010,kg/ha,3358.7,2592.54,,0.225,0.8,0.7666666666666667,0.5250824292435268,0.9215256511953711,0.24291232009563948,0.8855220883665544,0.0,0.47741200715873944,1.0
69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,rice,rice,India,Rice,2011,kg/ha,3587.8,2592.54,,0.225,0.8,0.7666666666666667,0.5250824292435268,0.9215256511953711,0.24291232009563948,0.8855220883665544,0.07692307692307693,0.601659526004664,1.0
69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,rice,rice,India,Rice,2012,kg/ha,3690.9,2592.54,,0.225,0.8,0.7666666666666667,0.5250824292435268,0.9215256511953711,0.24291232009563948,0.8855220883665544,0.15384615384615385,0.6575736211291284,1.0
69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,rice,rice,India,Rice,2013,kg/ha,3624.3,2592.54,,0.225,0.8,0.7666666666666667,0.5250824292435268,0.9215256511953711,0.24291232009563948,0.8855220883665544,0.23076923076923078,0.6214545257334997,1.0
69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,rice,rice,India,Rice,2014,kg/ha,3586.8,2592.54,,0.225,0.8,0.7666666666666667,0.5250824292435268,0.9215256511953711,0.24291232009563948,0.8855220883665544,0.3076923076923077,0.6011171972449699,1.0
69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,rice,rice,India,Rice,2015,kg/ha,3600.2,2592.54,,0.225,0.8,0.7666666666666667,0.5250824292435268,0.9215256511953711,0.24291232009563948,0.8855220883665544,0.38461538461538464,0.608384402624871,1.0
69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,rice,rice,India,Rice,2016,kg/ha,3740.1,2592.54,,0.225,0.8,0.7666666666666667,0.5250824292435268,0.9215256511953711,0.24291232009563948,0.8855220883665544,0.46153846153846156,0.6842561961060794,1.0
69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,rice,rice,India,Rice,2017,kg/ha,3863.7,2592.54,,0.225,0.8,0.7666666666666667,0.5250824292435268,0.9215256511953711,0.24291232009563948,0.8855220883665544,0.5384615384615384,0.7512880308042733,1.0
69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,rice,rice,India,Rice,2018,kg/ha,3956.7,2592.54,,0.225,0.8,0.7666666666666667,0.5250824292435268,0.9215256511953711,0.24291232009563948,0.8855220883665544,0.6153846153846154,0.8017246054558271,1.0
69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,rice,rice,India,Rice,2019,kg/ha,4083.6,2592.54,,0.225,0.8,0.7666666666666667,0.5250824292435268,0.9215256511953711,0.24291232009563948,0.8855220883665544,0.6923076923076923,0.8705461250610118,1.0
69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,rice,rice,India,Rice,2020,kg/ha,4075.7,2592.54,,0.225,0.8,0.7666666666666667,0.5250824292435268,0.9215256511953711,0.24291232009563948,0.8855220883665544,0.7692307692307693,0.8662617278594282,1.0
69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,rice,rice,India,Rice,2021,kg/ha,4196.2,2592.54,,0.225,0.8,0.7666666666666667,0.5250824292435268,0.9215256511953711,0.24291232009563948,0.8855220883665544,0.8461538461538461,0.9316123434025705,1.0
69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,rice,rice,India,Rice,2022,kg/ha,4257.1,2592.54,,0.225,0.8,0.7666666666666667,0.5250824292435268,0.9215256511953711,0.24291232009563948,0.8855220883665544,0.9230769230769231,0.964640164867943,1.0
69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,rice,rice,India,Rice,2023,kg/ha,4322.3,2592.54,,0.225,0.8,0.7666666666666667,0.5250824292435268,0.9215256511953711,0.24291232009563948,0.8855220883665544,1.0,1.0,1.0
94,53,40,20.27774362,82.89408619,5.718627177999999,241.9741949,rice,rice,India,Rice,2010,kg/ha,3358.7,2592.54,,0.85,0.72,0.8333333333333334,0.25155990445665366,0.9301042677417332,0.24913671908888907,0.7621524840644963,0.0,0.47741200715873944,1.0
94,53,40,20.27774362,82.89408619,5.718627177999999,241.9741949,rice,rice,India,Rice,2011,kg/ha,3587.8,2592.54,,0.85,0.72,0.8333333333333334,0.25155990445665366,0.9301042677417332,0.24913671908888907,0.7621524840644963,0.07692307692307693,0.601659526004664,1.0
94,53,40,20.27774362,82.89408619,5.718627177999999,241.9741949,rice,rice,India,Rice,2012,kg/ha,3690.9,2592.54,,0.85,0.72,0.8333333333333334,0.25155990445665366,0.9301042677417332,0.24913671908888907,0.7621524840644963,0.15384615384615385,0.6575736211291284,1.0
94,53,40,20.27774362,82.89408619,5.718627177999999,241.9741949,rice,rice,India,Rice,2013,kg/ha,3624.3,2592.54,,0.85,0.72,0.8333333333333334,0.25155990445665366,0.9301042677417332,0.24913671908888907,0.7621524840644963,0.23076923076923078,0.6214545257334997,1.0
